,V1,Source,Gender,Age,Ethnicity,YearinSchool,YEAR
2122,R_esnyhHjseUEf6HH,1,10,20,White,2,2015
2123,R_esoWaAPWU1xD8a1,0,10,19,White,2,2015
2124,R_esszDKLE9o2zAP3,1,10,18,White,1,2015
2125,R_eURJ6dQyEuTJH9z,0,9,18,White,1,2015
2126,R_eVE0qbjQ0tqH1vn,1,9,40,White,3,2015
2127,R_eVyskqZUEdzbaEB,1,9,24,Black,2,2015
2128,R_eW374PDgzb2HLGR,0,10,18,White,1,2015
2129,R_ewEeNTiTK9qfq7z,0,9,18,White,1,2015
2130,R_eWHGYj0K4vsbAln,0,10,18,White,1,2015
2131,R_ewIrAcQ7YJr9O4Z,1,10,18,White,1,2015
2132,R_eWlLoa9ivCgOYo5,0,10,18,White,1,2015
2133,R_ewXwv9BkXtj4rnz,0,9,19,White,1,2016
2134,R_eX2ErEknJktr1ZP,1,10,,,2,2015
2135,R_eXIEgqETS0Hd4ZP,1,10,19,White,1,2016
2136,R_exJEh1iUCXVuskZ,1,,,White,1,2015
2137,R_eXxcCTXwbfoUHch,1,10,19,Asian,1,2015
2138,R_eYb5ueo9ebM5bj7,0,9,18,White,1,2015
2139,R_eyehevjTllcSN1j,1,10,20,White,1,2015
2140,R_eYidjhG4ksJ1TSd,0,9,19,White,1,2015
2141,R_eyP4vcseyYCwtut,1,9,19,White,1,2015
2142,R_eyrtLf5shB9VFK5,1,9,19,White,1,2015
2143,R_eyusKE8xA715U7r,0,10,19,White,2,2015
2144,R_eyvKhGGpBf8awaV,1,9,18,White,1,2015
2145,R_eyYViFEglJQOp6t,1,9,20,Multiple,3,2015
2146,R_ez03rIKDEWpeONL,0,10,19,Black,2,2015
2147,R_ezaIgE5QIROymPj,1,9,19,White,1,2015
2148,R_ezdY0o1Jb3daBGl,1,9,19,White,1,2015
2149,R_NUBHKxnOaycVa3T,1,9,20,White,2,2016
2150,R_NX5i97MNOEApYfT,0,10,18,White,1,2015
2151,R_NXsgqhQC93EYjeh,0,10,21,White,3,2015
2152,R_O1ATE2bY1NcwvAJ,0,10,19,White,1,2015
2153,R_Oa4eHhW497cMzpn,1,10,18,White,1,2016
2154,R_ODmDYcPAZqOOuGd,1,10,18,White,1,2015
2155,R_Off15lSNpZCoayt,0,10,18,White,1,2015
2156,R_OfzoLOvF4uTSh2h,0,10,21,White,3,2016
2157,R_OIPQzv5XLgUhK5r,0,10,18,White,1,2015
2158,R_Ojt60jiBTSxzgY1,1,10,19,White,1,2015
2159,R_OJZGPuNYeOIL5vz,0,10,22,Asian,1,2015
2160,R_OkgMmN5rzAY5gnn,0,10,18,White,1,2015
2161,R_OOOx7sqcrLuFtXb,0,9,28,Other,1,2015
2162,R_Ow1q6rQT4iZ0uE9,0,9,20,White,1,2015
2163,R_oYVF3thLKyXsX7j,0,10,19,Asian,1,2015
2164,R_pAaEqIr4NCJ8YdH,0,10,17,White,5,2016
2165,R_pAcShEKQdjlTZfP,1,,,,,2015
2166,R_pAxOfOsCvZLejTj,1,10,20,White,1,2016
2167,R_pc6GM7GUXWarG9z,0,9,25,White,1,2015
2168,R_pfLtG9GkodK5rs5,1,10,18,White,1,2016
2169,R_PG2g0safXUdNEgV,0,10,19,White,1,2015
2170,R_pGkFIwuUCXHLD5n,0,9,20,White,2,2015
2171,R_pH3WZDL7mgELb4l,1,9,19,Other,1,2015
2172,R_PtTsyv38eYW3xxT,1,9,18,White,1,2015
2173,R_PvRilNTCKdw9shr,1,10,18,Black,1,2015
2174,R_pyLK1wsuLZHaF0t,1,9,19,White,1,2015
2175,R_PYTnUGEdqvvmTJL,0,10,21,Asian,4,2016
2176,R_Pzbu499mxnQ9NWp,0,10,19,White,1,2015
2177,R_PZmWujJxcLvjkch,0,9,19,Other,1,2015
2178,R_Q3z3AltcvwJipAB,0,10,18,White,1,2015
2179,R_QbNT5RaMj4PsvOF,1,10,21,White,1,2016
2180,R_qDXGgdVfDJFxcgp,1,9,19,White,2,2016
2181,R_Qh5Wt5c4fG0HMXf,0,,,,,2015
2182,R_qJlpppnlNX4Xj0Z,1,10,19,Other,1,2016
2183,R_qKo1UdgOgQY6C6R,1,9,,White,1,2016
2184,R_qLddloV9fEiOHEB,1,9,22,White,2,2016
2185,R_QlW5TAlRL1ExFsZ,1,9,31,White,3,2015
2186,R_qO6DfUBe68Sl8wV,0,9,20,White,2,2016
2187,R_QoFqelqYCGQwGhb,1,9,25,Other,1,2016
2188,R_QoGacB7M4IIwlMd,1,9,18,White,1,2015
2189,R_qOQEuUULclJGlj3,1,10,18,Other,1,2016
2190,R_QozRlMcnRxGauwF,0,9,18,Multiple,1,2016
2191,R_Qp04E9WhFgsMKDD,1,10,19,Black,1,2016
2192,R_qPk1wcH6HBxRsqd,1,9,19,Black,1,2016
2193,R_qPKgCaKZFUPjO0x,0,10,19,White,1,2015
2194,R_qwpArS2LAD6KWwp,1,9,18,White,2,2016
2195,R_qzpaFxDK0O0coDf,1,10,18,White,1,2015
2196,R_r1PeM14hVmOS1Et,0,10,21,White,3,2015
2197,R_R2DFOMuI3RFHFKN,1,10,19,White,1,2016
2198,R_R4sLLSGaIdkoKQx,1,10,19,Multiple,3,2016
2199,R_r85cI0f8roesddD,0,9,18,White,1,2015
2200,R_R92tVVUw9oEunSh,1,9,20,White,2,2016
2201,R_R9vsLIB0qoIIYa5,0,10,20,White,3,2015
2202,R_reCoLutoGPGcpHj,1,10,19,White,1,2015
2203,R_ReEy6RbGsxAl1At,1,10,19,White,2,2016
2204,R_REINlgzn9S60g6J,1,9,19,White,1,2015
2205,R_rihiEIQ2rUWMNQ5,1,9,18,White,1,2015
2206,R_RjWjbUWoSkm49c5,0,9,19,White,1,2016
2207,R_rkgluxeer2UyCbf,0,10,18,Asian,1,2015
2208,R_RkuqzL35gMiDse5,0,10,19,Black,2,2015
2209,R_rkUtWhB8Exngdhv,1,10,19,White,1,2015
2210,R_rluwHTf3cC6kZwd,1,9,19,White,1,2015
2211,R_RmNw7VXKSO5Wx4l,1,10,19,White,1,2016
2212,R_Rn3C6mQcNCKUPg5,1,10,19,White,1,2016
2213,R_rqgDF48BS4EEPnP,1,10,19,White,1,2016
2214,R_RRGIo88AD4myPZL,0,10,18,White,1,2016
2215,R_RrilUE5pyy8V6zT,0,10,,,4,2015
2216,R_rruNc1bvmXY6F1L,0,9,19,White,2,2015
2217,R_RtprHy41D57OQBb,1,9,,White,1,2016
2218,R_RUhn1VLGeCS39,1,10,18,White,1,2015
2219,R_RwCVg8igMQzYKMF,1,10,19,White,1,2016
2220,R_RWzIFL37VS3xrjj,0,10,18,White,1,2015
2221,R_s691skjhhs8oCnD,1,10,19,White,2,2016
2222,R_s7Q9JS9ifeLtXdT,0,10,18,White,2,2016
2223,R_sbbUyoKP8mqoeGZ,0,9,19,White,1,2015
2224,R_sdvUZw9SjgvlJzb,1,9,18,Black,1,2015
2225,R_sESwuYx4UFZ1mX7,1,10,19,White,1,2016
2226,R_sFqUw2ZJZS46FPP,0,9,18,White,1,2015
2227,R_sGOoSBkDnxWhATT,1,10,19,White,1,2016
2228,R_sh4rW5ctOsgwtCp,0,10,19,White,1,2015
2229,R_shRoZJrFsERc7YJ,1,9,18,White,1,2015
2230,R_SHvHLEpdbeKyVFv,0,9,,White,1,2015
2231,R_sIgVXy3uDgjdDgZ,0,10,19,Multiple,2,2015
2232,R_sj9bgmAIOloDLe9,1,10,18,White,1,2016
2233,R_SJBBjTFIsAvlnpv,1,10,19,White,1,2016
2234,R_sMxMAzxNxCg3pF7,0,10,18,White,1,2015
2235,R_sNdiqjVuW59hXix,1,10,19,White,1,2016
2236,R_SNuUDQLnwG7iMyB,0,10,,White,1,2015
2237,R_snYkD1s8a62g6fD,0,10,18,White,1,2015
2238,R_sO4W2edu8tYiVsl,1,9,24,White,1,2016
2239,R_sOpdSj6c6a3Sh0Z,0,9,19,Black,1,2015
2240,R_spbRFR4aUuVrCEh,1,10,18,White,1,2016
2241,R_sR9LFGCSfP8n7ZT,0,10,18,Black,1,2015
2242,R_sRqvj6ubp7RrX0d,1,10,19,White,1,2016
2243,R_sSQNuO49zWvQsmZ,1,9,23,White,3,2016
2244,R_ssTZ4Md5gVb2lNf,1,10,19,Black,1,2015
2245,R_STadzdGTQFrbjq1,1,,,,,2016
2246,R_stn38eIN1Mn06t3,0,9,20,White,1,2016
2247,R_sTNfHVOVnMf4TdL,0,9,19,White,1,2015
2248,R_STQMPMyfAuG4CqJ,1,10,19,White,1,2016
2249,R_sUo0ShQHzvsjgiJ,1,9,19,White,1,2016
2250,R_SV7NG2Q04FNm43T,1,10,18,Multiple,1,2015
2251,R_szfBtxhX4njyHV7,0,9,20,White,2,2015
2252,R_sZG5QpCjxP9OuCR,0,9,22,White,3,2015
2253,R_SZSghCAGmyLN7TX,1,10,19,White,1,2016
2254,R_TbfaeSMoGjyyP17,1,10,21,White,3,2015
2255,R_tEw3QN5WLBKp1gB,0,10,18,White,1,2015
2256,R_Thpydr84LbOvoul,1,10,18,White,1,2015
2257,R_TjYK0K13D4TSkil,0,,,,,2015
2258,R_tKD3FIs7h2XEZmp,1,10,19,White,1,2016
2259,R_TmZ6NVap8j4BXln,1,10,19,White,1,2016
2260,R_To6YNuV6jxtv9jr,1,9,19,White,1,2016
2261,R_tRlXqwipgly3qx3,1,9,19,Other,2,2016
2262,R_TtGlMaSGzEWNhO9,0,9,20,White,,2015
2263,R_tX6lzGZVWOzwq89,1,9,19,White,1,2016
2264,R_u364emgFB26wGfD,1,10,28,White,1,2016
2265,R_u7K1qpk5mfCZf5T,0,10,21,White,2,2015
2266,R_u8Fiv3zaQ6YGpBT,1,10,18,White,1,2015
2267,R_U9GuzB9xpuOhZnP,0,10,19,White,1,2016
2268,R_u9OvAykcxRptf33,0,9,18,Other,1,2015
2269,R_uaoamgSh3LGDqJX,0,9,19,White,1,2016
2270,R_Uaojq6oti9Fv5bb,0,9,18,White,1,2015
2271,R_UbioaeiD00oBQM9,1,10,20,White,2,2016
2272,R_udA1hOagAUZPMGt,0,9,21,White,4,2015
2273,R_udJxfoJApf8MBCF,0,10,19,White,1,2016
2274,R_UEdHeCndrmRIONH,1,10,18,White,1,2015
2275,R_UEDwqKZLYPFKi77,1,10,18,White,1,2015
2276,R_ufAnSzcgdVmsbPH,1,9,19,White,1,2016
2277,R_ug04gFTSPJxqcE1,0,10,18,Multiple,1,2015
2278,R_UGB64ymxUNhMLUl,0,9,18,White,1,2016
2279,R_UgUForq7TN5xpeh,0,9,18,White,1,2015
2280,R_UgWbvHgqirsWDeN,0,9,18,White,1,2015
2281,R_ukNEltLwFCydKud,0,9,19,White,1,2015
2282,R_Uo0RmqWg1Asi7y9,1,10,18,White,1,2016
2283,R_UROtOelIe1I9cSB,0,10,19,White,1,2015
2284,R_Us7EoStbZdiu4ZH,1,10,19,Other,1,2016
2285,R_UsCJT7Oni5Xx5tL,1,9,18,White,1,2016
2286,R_USDjHQy02MMWJwJ,0,9,,White,2,2016
2287,R_Uu6LNd2e1B9V2QV,0,9,18,White,1,2015
2288,R_UYKum4HIKXjDIad,1,,,,,2015
2289,R_uzcchiuv8UOHfs5,0,9,19,White,1,2016
2290,R_veGucHYmKHldA2J,0,9,28,Other,1,2015
2291,R_veqt4nxB0DAyLEl,1,10,19,Black,1,2016
2292,R_vHcL4wdU4LLgF8J,1,10,18,Black,1,2016
2293,R_vHsd0QiV6HA94Up,1,10,19,White,1,2016
2294,R_vJgOmpqSlaBAlvX,0,9,18,White,1,2015
2295,R_vJlkJnLw3w2AEZH,0,9,20,White,2,2016
2296,R_VKEBPKfH6QqxgAN,0,9,18,Other,1,2015
2297,R_vkNHOWPKlcqkVfb,0,9,23,Other,2,2016
2298,R_vMEM3uzV7nUxw7T,0,9,19,White,1,2015
2299,R_vo7xGPhl1xYDT5n,1,10,19,White,1,2016
2300,R_vOVbXUnPYaryAs9,0,9,18,White,1,2015
2301,R_VRtwUzO6C7H6rbr,1,10,18,White,1,2016
2302,R_vSkTwlyphD0jmvv,1,9,18,White,1,2015
2303,R_vS3VwHDX7QLIZ,1,10,19,White,1,2016
2304,R_vv43w8QDmV3nij7,0,9,18,White,1,2015
2305,R_vV96yShmGMmqIzn,1,10,18,White,1,2016
2306,R_vVW1g0fXaqxYkJH,1,9,32,White,3,2016
2307,R_vYMoN5clbxvebTP,1,10,18,Black,1,2016
2308,R_W0NNQBitUtLhJy9,0,9,18,White,1,2015
2309,R_w1b5ayOkkB2P4ul,1,10,19,White,1,2016
2310,R_w5KeiLU8f4zmncZ,0,9,20,White,2,2015
2311,R_w60o8E8a3MVJglj,1,10,20,White,2,2016
2312,R_W6dkLr0yUDtWaRP,0,10,47,White,1,2016
2313,R_w6ogGmTTqjgvcLn,1,9,25,White,3,2016
2314,R_W7pwMVGd3yUK0tH,1,10,18,White,1,2015
2315,R_w7XTzOgF37jiVqx,1,10,19,White,2,2016
2316,R_W9gUd70pjAhOPWV,1,10,19,Black,1,2016
2317,R_WcD2SaUxqpBM46d,0,10,19,White,1,2015
2318,R_WDSBSHsNKNBrqHD,1,9,,,1,2016
2319,R_WeR4qK4L3m5FupP,1,9,19,Black,2,2015
2320,R_WeWumv6uoFRmGK5,1,9,19,White,1,2016
2321,R_WiDeHl8iL0hYuAN,1,10,,White,1,2016
2322,R_WiFJeExswmFs7Kx,1,9,18,Asian,1,2016
2323,R_wLuyjQLl4IcBwpr,0,10,24,White,1,2015
2324,R_wMdqTAoiEP2JGKt,0,9,19,White,1,2015
2325,R_wMkWiS33OrXqbzr,0,10,19,White,1,2015
2326,R_wRiAWTr6B5hl4tz,0,10,18,White,1,2015
2327,R_wRllhaiKClbSeC5,1,9,19,White,1,2016
2328,R_Wugq0nR887T3ToJ,1,9,19,White,1,2016
2329,R_wY9gy1Loz0mPgXL,1,9,20,Black,2,2015
2330,R_wZuU1fggzWwx92V,0,10,19,White,1,2016
2331,R_x3eU0f6hhdD1nP3,1,10,18,White,1,2015
2332,R_x3pRcjYM4m3TJst,1,10,19,White,1,2016
2333,R_xDU8BwTbVpLbabT,0,10,22,White,4,2015
2334,R_XEN97weXhkNqoPn,1,10,19,White,1,2016
2335,R_XFFiEqSnS8gZNHb,1,10,23,White,3,2016
2336,R_xfqbOpG6WM6p1Sx,1,10,18,White,1,2016
2337,R_XG6Rv38G9fmwaXv,1,10,18,White,1,2016
2338,R_XM6OSiIkIVIfYtz,0,10,18,White,1,2015
2339,R_Xn6uRtmLRcroaVr,1,9,19,White,2,2015
2340,R_XncBpXkl0igf6uJ,1,9,18,White,1,2016
2341,R_XnfDr5YYSCbsZ7b,0,10,20,White,1,2015
2342,R_XonLRgi0mXyXvXj,1,9,18,White,1,2015
2343,R_Xp5wDDCkC0UcDkJ,0,10,21,White,3,2015
2344,R_XptndvGvqAfruWR,1,10,18,White,1,2016
2345,R_XRFYz7OnF5EQVTr,1,9,19,White,2,2016
2346,R_XSBf4nrEf4eMnSN,0,10,19,White,2,2015
2347,R_XtTjNE1M2mn0y6B,1,9,19,White,1,2016
2348,R_XU5KRYYQtUmiXWV,1,9,19,White,1,2015
2349,R_XY8d7nEM9kJh4lz,1,9,22,White,4,2016
2350,R_xyAIkPYNcnTrlzX,0,9,26,Other,3,2015
2351,R_Xzcbche31iotpIJ,0,10,18,White,1,2016
2352,R_yEphZg3UdJKW4aB,1,9,19,Multiple,2,2016
2353,R_yIInmOz21XGTZvj,1,9,19,White,2,2016
2354,R_yL6vcKvZiTCD93H,1,10,19,White,1,2016
2355,R_yOUpHTHhEiGYxwd,1,9,21,White,3,2016
2356,R_yOXlEroO6YtWwbD,1,9,18,White,1,2016
2357,R_YPOjeWUyldRgtLb,1,10,21,White,2,2016
2358,R_yQk0yzzcp5tAS8F,0,9,18,White,1,2015
2359,R_yR6zFjE07RRFig1,0,9,,,1,2016
2360,R_yroujuxwahJCg8x,1,10,21,White,3,2016
2361,R_yrvwmWrT6wbqyVr,1,10,18,White,2,2016
2362,R_yUZUBry0SCI4xih,1,10,19,White,1,2016
2363,R_yVD88F6K5sr287v,1,9,20,Asian,2,2016
2364,R_YWyHC3i1hjEylxL,1,10,19,White,2,2016
2365,R_YXNenRtk6PpYuBj,1,9,19,Multiple,1,2016
2366,R_YYWX9BVCvZcycdr,1,10,18,White,1,2015
2367,R_yZLENbWcecbgOCB,1,10,19,White,2,2016
2368,R_z1kllgg3ANvpgY1,1,9,19,Other,1,2016
2369,R_Z2BIU8i9MyrnKql,1,10,19,Black,1,2016
2370,R_Z9IAeIkn3KmE4eZ,1,10,19,White,1,2016
2371,R_ZDjxSbU0knSP35n,1,9,19,White,2,2015
2372,R_Zefp6LZBBiKrZrX,1,10,18,White,1,2015
2373,R_ZeG3fzG5xJj39g5,0,9,21,White,2,2015
2374,R_zeg6XZk6bfFWzWp,1,10,21,White,4,2016
2375,R_ZJ1KfljNykQY41z,0,9,20,White,2,2016
2376,R_Zmibls42lwLjgqJ,0,10,21,White,2,2016
2377,R_zZLtszjhjXOf7LX,0,10,18,White,1,2015
2378,572921,2,10,18,White,1,2016
2379,572911,2,10,18,White,2,2016
2380,572872,2,10,18,White,1,2016
2381,572974,2,10,18,Black,1,2016
2382,572995,2,10,18,White,1,2016
2383,572879,2,10,18,White,1,2016
2384,572913,2,10,18,White,1,2016
2385,572912,2,10,19,White,1,2016
2386,572885,2,10,19,White,1,2016
2387,572953,2,10,19,White,1,2016
2388,572981,2,10,19,Multiple,1,2016
2389,572902,2,10,19,White,1,2016
2390,572996,2,10,19,White,1,2016
2391,572941,2,10,19,White,1,2016
2392,572950,2,10,19,White,1,2016
2393,572873,2,10,19,Multiple,1,2016
2394,572908,2,10,19,White,1,2016
2395,572954,2,10,19,White,1,2016
2396,572882,2,10,19,White,1,2016
2397,572985,2,10,19,White,2,2016
2398,572905,2,10,19,White,1,2016
2399,572986,2,10,19,White,1,2016
2400,572909,2,10,19,Black,1,2016
2401,573001,2,10,19,Black,1,2016
2402,572899,2,10,19,White,1,2016
2403,572958,2,10,19,White,2,2016
2404,572878,2,10,19,White,1,2016
2405,572863,2,10,19,White,1,2016
2406,573003,2,10,19,White,2,2016
2407,572900,2,10,19,Multiple,1,2016
2408,572891,2,10,19,White,1,2016
2409,572982,2,10,19,White,1,2016
2410,572931,2,10,20,White,2,2016
2411,573004,2,10,20,White,2,2016
2412,572892,2,10,20,Black,2,2016
2413,572935,2,10,20,White,1,2016
2414,572949,2,10,20,White,2,2016
2415,572854,2,10,20,White,2,2016
2416,572895,2,10,21,Asian,3,2016
2417,573000,2,10,22,White,4,2016
2418,572889,2,10,23,Other,1,2016
2419,572901,2,10,25,Other,3,2016
2420,572964,2,10,53,Black,2,2016
2421,572903,2,10,,White,1,2016
2422,572977,2,10,,White,2,2016
2423,572874,2,10,,Black,1,2016
2424,572894,2,10,,White,2,2016
2425,572973,2,10,,,1,2016
2426,572992,2,10,,Black,2,2016
2427,572998,2,10,,Other,2,2016
2428,572924,2,10,,White,1,2016
2429,572997,2,10,,White,1,2016
2430,572877,2,10,,White,1,2016
2431,572980,2,10,,White,1,2016
2432,572934,2,10,,,1,2016
2433,572962,2,10,,Black,1,2016
2434,573002,2,10,,White,1,2016
2435,572988,2,10,,White,1,2016
2436,572983,2,10,,White,1,2016
2437,572923,2,10,,,1,2016
2438,572866,2,10,,White,3,2016
2439,572994,2,10,,,1,2016
2440,572884,2,10,,Black,2,2016
2441,572959,2,10,,,1,2016
2442,572917,2,10,,White,1,2016
2443,572880,2,10,,White,1,2016
2444,572906,2,9,17,White,1,2016
2445,572888,2,9,18,White,1,2016
2446,572865,2,9,18,White,1,2016
2447,572869,2,9,18,White,1,2016
2448,572976,2,9,18,White,1,2016
2449,572961,2,9,18,White,1,2016
2450,572938,2,9,18,White,2,2016
2451,572947,2,9,18,White,1,2016
2452,572887,2,9,18,White,1,2016
2453,572968,2,9,18,White,1,2016
2454,572861,2,9,18,White,1,2016
2455,572856,2,9,18,White,1,2016
2456,572991,2,9,18,White,1,2016
2457,572948,2,9,18,Black,1,2016
2458,572858,2,9,18,White,1,2016
2459,272951,2,9,18,White,1,2016
2460,572990,2,9,19,Black,1,2016
2461,572933,2,9,19,,2,2016
2462,572966,2,9,19,White,1,2016
2463,572957,2,9,19,White,2,2016
2464,572897,2,9,19,White,1,2016
2465,572925,2,9,19,White,1,2016
2466,572978,2,9,19,White,2,2016
2467,572969,2,9,19,White,1,2016
2468,572907,2,9,19,Asian,1,2016
2469,572952,2,9,19,White,1,2016
2470,572932,2,9,19,White,1,2016
2471,572956,2,9,19,White,1,2016
2472,572867,2,9,19,White,2,2016
2473,572939,2,9,19,Multiple,1,2016
2474,572859,2,9,19,White,1,2016
2475,572922,2,9,19,White,1,2016
2476,572960,2,9,19,White,2,2016
2477,572851,2,9,19,Black,1,2016
2478,572979,2,9,19,White,1,2016
2479,572855,2,9,19,White,1,2016
2480,572927,2,9,19,White,1,2016
2481,572920,2,9,19,White,1,2016
2482,572860,2,9,19,White,1,2016
2483,572886,2,9,19,White,1,2016
2484,572987,2,9,19,White,1,2016
2485,572890,2,9,19,Multiple,1,2016
2486,572942,2,9,19,White,1,2016
2487,572970,2,9,19,White,1,2016
2488,572930,2,9,20,White,2,2016
2489,572898,2,9,20,White,2,2016
2490,572971,2,9,20,,1,2016
2491,572881,2,9,20,White,2,2016
2492,572965,2,9,20,White,2,2016
2493,572875,2,9,20,White,2,2016
2494,572876,2,9,20,Other,2,2016
2495,572946,2,9,20,White,2,2016
2496,572926,2,9,20,White,3,2016
2497,572943,2,9,20,White,3,2016
2498,572975,2,9,20,Asian,1,2016
2499,572989,2,9,20,White,2,2016
2500,572868,2,9,21,Black,3,2016
2501,572871,2,9,21,Other,3,2016
2502,572893,2,9,21,White,1,2016
2503,572944,2,9,22,White,3,2016
2504,572963,2,9,22,White,3,2016
2505,572896,2,9,22,Asian,1,2016
2506,572984,2,9,23,White,3,2016
2507,572919,2,9,23,Other,2,2016
2508,572999,2,9,24,White,1,2016
2509,572967,2,9,24,White,1,2016
2510,572945,2,9,24,White,1,2016
2511,572928,2,9,25,White,3,2016
2512,572910,2,9,25,Other,2,2016
2513,572940,2,9,26,Asian,3,2016
2514,572915,2,9,34,White,5,2016
2515,572936,2,9,,,1,2016
2516,572852,2,9,,White,1,2016
2517,572937,2,9,,Asian,3,2016
2518,572914,2,9,,Asian,1,2016
2519,572972,2,9,,White,2,2016
2520,572862,2,9,,White,2,2016
2521,572850,2,9,,,1,2016
2522,572918,2,9,,White,4,2016
2523,572993,2,9,,,3,2016
2524,572857,2,9,,White,1,2016
2525,572904,2,9,,,1,2016
2526,572929,2,9,,White,2,2016
2527,572916,2,9,,Asian,2,2016
2528,572955,2,9,,White,1,2016
2529,572883,2,9,18,White,1,2016
2530,572853,2,9,19,White,1,2016
2531,572864,2,9,20,White,2,2016
2532,572870,2,9,,Multiple,3,2016
